candidate_id,gender,ethnicity,education,years_experience,skills,label,skills_list,num_skills,skills_text
1318,non-binary,groupA,masters,16,significant;market;interesting;on,1,"['significant', 'market', 'interesting', 'on']",4,significant market interesting on
1319,male,groupB,masters,2,they;different;appear;deal,0,"['they', 'different', 'appear', 'deal']",4,they different appear deal
1320,male,groupB,masters,9,else;field;order;pm,0,"['else', 'field', 'order', 'pm']",4,else field order pm
1321,female,groupA,phd,18,never;poor;place;size,1,"['never', 'poor', 'place', 'size']",4,never poor place size
1322,female,groupA,bachelors,12,method;commercial;we;friend,0,"['method', 'commercial', 'we', 'friend']",4,method commercial we friend
1323,male,groupA,masters,9,small;ago;affect;note,0,"['small', 'ago', 'affect', 'note']",4,small ago affect note
1324,male,groupA,bachelors,17,street;card;marriage;much,1,"['street', 'card', 'marriage', 'much']",4,street card marriage much
1325,female,groupA,phd,2,sell;race;likely;board,0,"['sell', 'race', 'likely', 'board']",4,sell race likely board
1326,unknown,groupA,bachelors,6,win;you;mr;mouth,0,"['win', 'you', 'mr', 'mouth']",4,win you mr mouth
1327,male,groupA,phd,5,beautiful;change;less;indicate,0,"['beautiful', 'change', 'less', 'indicate']",4,beautiful change less indicate
1328,female,groupA,phd,15,goal;deep;former;better,1,"['goal', 'deep', 'former', 'better']",4,goal deep former better
1329,female,groupA,bachelors,13,head;but;artist;season,0,"['head', 'but', 'artist', 'season']",4,head but artist season
1330,male,groupA,phd,19,near;member;serve;brother,1,"['near', 'member', 'serve', 'brother']",4,near member serve brother
1331,male,groupA,phd,11,born;over;green;season,0,"['born', 'over', 'green', 'season']",4,born over green season
1332,female,groupB,bachelors,20,clear;per;thing;military,1,"['clear', 'per', 'thing', 'military']",4,clear per thing military
1333,male,groupA,phd,9,mission;it;some;after,0,"['mission', 'it', 'some', 'after']",4,mission it some after
1334,female,groupB,bachelors,0,rock;wish;become;see,1,"['rock', 'wish', 'become', 'see']",4,rock wish become see
1335,non-binary,groupA,phd,2,remain;official;always;single,0,"['remain', 'official', 'always', 'single']",4,remain official always single
1336,female,groupB,bachelors,2,mention;under;somebody;arrive,0,"['mention', 'under', 'somebody', 'arrive']",4,mention under somebody arrive
1337,male,groupA,bachelors,10,interest;situation;loss;production,1,"['interest', 'situation', 'loss', 'production']",4,interest situation loss production
1338,female,groupB,masters,20,report;fire;like;just,1,"['report', 'fire', 'like', 'just']",4,report fire like just
1339,female,groupA,masters,15,each;front;perform;dog,0,"['each', 'front', 'perform', 'dog']",4,each front perform dog
1340,male,groupC,bachelors,15,store;former;put;center,1,"['store', 'former', 'put', 'center']",4,store former put center
1341,female,groupC,phd,5,street;chair;center;low,0,"['street', 'chair', 'center', 'low']",4,street chair center low
1342,female,unknown,bachelors,19,at;field;my;various,1,"['at', 'field', 'my', 'various']",4,at field my various
1343,non-binary,groupB,bachelors,17,mr;yourself;realize;early,0,"['mr', 'yourself', 'realize', 'early']",4,mr yourself realize early
1344,male,groupA,masters,8,not;suddenly;agent;fast,1,"['not', 'suddenly', 'agent', 'fast']",4,not suddenly agent fast
1345,non-binary,groupB,masters,9,the;beat;i;relate,0,"['the', 'beat', 'i', 'relate']",4,the beat i relate
1346,male,groupA,phd,1,treat;beat;manager;life,0,"['treat', 'beat', 'manager', 'life']",4,treat beat manager life
1347,unknown,groupA,masters,1,hundred;site;crime;news,0,"['hundred', 'site', 'crime', 'news']",4,hundred site crime news
1348,male,groupA,masters,19,will;sea;get;buy,1,"['will', 'sea', 'get', 'buy']",4,will sea get buy
1349,male,groupB,phd,6,yes;increase;area;beat,0,"['yes', 'increase', 'area', 'beat']",4,yes increase area beat
1350,female,groupC,phd,8,best;few;society;hospital,1,"['best', 'few', 'society', 'hospital']",4,best few society hospital
1351,female,groupC,phd,7,do;eat;book;along,1,"['do', 'eat', 'book', 'along']",4,do eat book along
1352,male,groupA,phd,15,shoulder;rest;along;likely,1,"['shoulder', 'rest', 'along', 'likely']",4,shoulder rest along likely
1353,male,groupA,masters,16,popular;born;skill;week,1,"['popular', 'born', 'skill', 'week']",4,popular born skill week
1354,female,groupB,masters,10,happy;nothing;really;moment,1,"['happy', 'nothing', 'really', 'moment']",4,happy nothing really moment
1355,female,groupA,phd,16,short;newspaper;cause;book,1,"['short', 'newspaper', 'cause', 'book']",4,short newspaper cause book
1356,female,groupA,bachelors,6,remain;unit;building;network,0,"['remain', 'unit', 'building', 'network']",4,remain unit building network
1357,male,groupA,phd,0,provide;summer;page;senior,1,"['provide', 'summer', 'page', 'senior']",4,provide summer page senior
1358,non-binary,groupC,phd,8,quality;space;animal;deep,0,"['quality', 'space', 'animal', 'deep']",4,quality space animal deep
1359,male,groupC,bachelors,9,economy;strategy;coach;discussion,1,"['economy', 'strategy', 'coach', 'discussion']",4,economy strategy coach discussion
1360,female,groupB,phd,20,likely;guy;blood;walk,1,"['likely', 'guy', 'blood', 'walk']",4,likely guy blood walk
1361,male,groupB,bachelors,6,know;alone;human;factor,0,"['know', 'alone', 'human', 'factor']",4,know alone human factor
1362,male,groupB,bachelors,14,social;nothing;marriage;read,0,"['social', 'nothing', 'marriage', 'read']",4,social nothing marriage read
1363,female,groupB,phd,1,space;fill;president;in,1,"['space', 'fill', 'president', 'in']",4,space fill president in
1364,male,groupA,phd,2,economic;store;skin;benefit,0,"['economic', 'store', 'skin', 'benefit']",4,economic store skin benefit
1365,male,groupA,phd,2,within;main;great;long,1,"['within', 'main', 'great', 'long']",4,within main great long
1366,female,groupB,phd,1,give;amount;have;pm,0,"['give', 'amount', 'have', 'pm']",4,give amount have pm
1367,non-binary,groupA,phd,18,direction;plant;do;professor,0,"['direction', 'plant', 'do', 'professor']",4,direction plant do professor
1368,female,groupA,phd,4,east;situation;especially;several,1,"['east', 'situation', 'especially', 'several']",4,east situation especially several
1369,male,groupA,phd,19,key;pick;similar;hour,1,"['key', 'pick', 'similar', 'hour']",4,key pick similar hour
1370,female,groupA,masters,10,happen;physical;produce;peace,1,"['happen', 'physical', 'produce', 'peace']",4,happen physical produce peace
1371,female,groupC,phd,6,million;someone;democrat;pretty,1,"['million', 'someone', 'democrat', 'pretty']",4,million someone democrat pretty
1372,male,groupA,bachelors,10,simple;approach;exist;example,1,"['simple', 'approach', 'exist', 'example']",4,simple approach exist example
1373,female,groupA,bachelors,7,nice;begin;defense;significant,0,"['nice', 'begin', 'defense', 'significant']",4,nice begin defense significant
1374,female,groupC,phd,18,speak;worker;hard;health,1,"['speak', 'worker', 'hard', 'health']",4,speak worker hard health
1375,male,groupC,bachelors,15,upon;night;rich;hot,0,"['upon', 'night', 'rich', 'hot']",4,upon night rich hot
1376,female,groupA,phd,3,child;skill;official;modern,0,"['child', 'skill', 'official', 'modern']",4,child skill official modern
1377,female,groupA,phd,14,check;live;manage;discussion,0,"['check', 'live', 'manage', 'discussion']",4,check live manage discussion
1378,female,groupC,phd,11,address;give;writer;base,1,"['address', 'give', 'writer', 'base']",4,address give writer base
1379,female,groupA,phd,0,short;thus;purpose;you,0,"['short', 'thus', 'purpose', 'you']",4,short thus purpose you
1380,female,groupC,bachelors,8,language;operation;us;beat,1,"['language', 'operation', 'us', 'beat']",4,language operation us beat
1381,female,groupC,masters,1,them;many;mind;republican,0,"['them', 'many', 'mind', 'republican']",4,them many mind republican
1382,female,groupA,bachelors,16,ago;oil;want;interesting,1,"['ago', 'oil', 'want', 'interesting']",4,ago oil want interesting
1383,male,groupC,masters,3,soon;camera;spring;charge,0,"['soon', 'camera', 'spring', 'charge']",4,soon camera spring charge
1384,female,groupB,bachelors,1,feel;list;church;enter,1,"['feel', 'list', 'church', 'enter']",4,feel list church enter
1385,male,groupA,masters,4,news;statement;air;race,1,"['news', 'statement', 'air', 'race']",4,news statement air race
1386,male,groupA,bachelors,3,themselves;rich;baby;laugh,0,"['themselves', 'rich', 'baby', 'laugh']",4,themselves rich baby laugh
1387,non-binary,groupA,bachelors,8,ground;night;billion;television,0,"['ground', 'night', 'billion', 'television']",4,ground night billion television
1388,female,groupA,phd,13,street;quite;although;join,0,"['street', 'quite', 'although', 'join']",4,street quite although join
1389,male,groupA,masters,14,rich;walk;and;debate,1,"['rich', 'walk', 'and', 'debate']",4,rich walk and debate
1390,female,groupB,masters,6,really;reveal;local;ever,1,"['really', 'reveal', 'local', 'ever']",4,really reveal local ever
1391,male,groupA,bachelors,15,quite;series;response;feeling,0,"['quite', 'series', 'response', 'feeling']",4,quite series response feeling
1392,male,groupB,masters,3,tree;least;later;wife,1,"['tree', 'least', 'later', 'wife']",4,tree least later wife
1393,non-binary,groupB,phd,7,process;live;employee;here,1,"['process', 'live', 'employee', 'here']",4,process live employee here
1394,male,groupA,masters,19,middle;nation;role;ahead,1,"['middle', 'nation', 'role', 'ahead']",4,middle nation role ahead
1395,female,groupB,bachelors,2,show;part;those;sound,1,"['show', 'part', 'those', 'sound']",4,show part those sound
1396,unknown,groupA,bachelors,3,animal;plan;buy;present,1,"['animal', 'plan', 'buy', 'present']",4,animal plan buy present
1397,male,groupA,bachelors,5,win;prove;guess;some,0,"['win', 'prove', 'guess', 'some']",4,win prove guess some
1398,female,unknown,masters,15,animal;home;challenge;test,1,"['animal', 'home', 'challenge', 'test']",4,animal home challenge test
1399,female,groupB,bachelors,20,fine;boy;not;pass,1,"['fine', 'boy', 'not', 'pass']",4,fine boy not pass
1400,unknown,groupA,bachelors,13,in;understand;police;mr,0,"['in', 'understand', 'police', 'mr']",4,in understand police mr
1401,male,groupA,masters,13,identify;various;cut;couple,1,"['identify', 'various', 'cut', 'couple']",4,identify various cut couple
1402,male,groupA,phd,5,glass;direction;foreign;anyone,0,"['glass', 'direction', 'foreign', 'anyone']",4,glass direction foreign anyone
1403,male,groupB,phd,11,night;create;tonight;knowledge,1,"['night', 'create', 'tonight', 'knowledge']",4,night create tonight knowledge
1404,female,groupB,bachelors,15,step;number;standard;democrat,0,"['step', 'number', 'standard', 'democrat']",4,step number standard democrat
1405,female,groupA,bachelors,14,very;pretty;system;land,0,"['very', 'pretty', 'system', 'land']",4,very pretty system land
1406,male,groupB,phd,2,send;seek;beautiful;necessary,0,"['send', 'seek', 'beautiful', 'necessary']",4,send seek beautiful necessary
1407,male,groupA,phd,19,likely;think;research;now,1,"['likely', 'think', 'research', 'now']",4,likely think research now
1408,non-binary,groupA,masters,13,think;you;tonight;market,1,"['think', 'you', 'tonight', 'market']",4,think you tonight market
1409,female,groupB,bachelors,11,personal;within;including;american,0,"['personal', 'within', 'including', 'american']",4,personal within including american
1410,male,groupA,masters,7,young;whatever;street;direction,1,"['young', 'whatever', 'street', 'direction']",4,young whatever street direction
1411,male,groupB,bachelors,16,west;offer;name;need,1,"['west', 'offer', 'name', 'need']",4,west offer name need
1412,male,groupC,phd,20,still;fish;both;discover,1,"['still', 'fish', 'both', 'discover']",4,still fish both discover
1413,female,groupA,bachelors,7,nature;can;former;sure,0,"['nature', 'can', 'former', 'sure']",4,nature can former sure
1414,female,groupA,bachelors,3,no;kitchen;for;bar,0,"['no', 'kitchen', 'for', 'bar']",4,no kitchen for bar
1415,non-binary,groupA,phd,0,us;laugh;official;computer,0,"['us', 'laugh', 'official', 'computer']",4,us laugh official computer
1416,female,groupB,phd,6,american;this;fish;deal,0,"['american', 'this', 'fish', 'deal']",4,american this fish deal
1417,female,groupA,phd,16,moment;away;service;month,1,"['moment', 'away', 'service', 'month']",4,moment away service month
1418,non-binary,groupB,phd,2,by;teacher;beautiful;huge,0,"['by', 'teacher', 'beautiful', 'huge']",4,by teacher beautiful huge
1419,male,groupA,bachelors,17,almost;low;to;population,1,"['almost', 'low', 'to', 'population']",4,almost low to population
1420,male,groupB,phd,16,summer;billion;executive;painting,1,"['summer', 'billion', 'executive', 'painting']",4,summer billion executive painting
1421,unknown,groupA,phd,10,foreign;floor;every;now,1,"['foreign', 'floor', 'every', 'now']",4,foreign floor every now
1422,male,groupB,bachelors,19,month;accept;statement;law,1,"['month', 'accept', 'statement', 'law']",4,month accept statement law
1423,female,groupA,phd,16,crime;personal;worry;leave,1,"['crime', 'personal', 'worry', 'leave']",4,crime personal worry leave
1424,male,groupA,phd,2,whatever;six;window;tax,1,"['whatever', 'six', 'window', 'tax']",4,whatever six window tax
1425,female,groupC,masters,11,a;performance;pick;hospital,0,"['a', 'performance', 'pick', 'hospital']",4,a performance pick hospital
1426,male,groupB,masters,4,just;as;nothing;authority,0,"['just', 'as', 'nothing', 'authority']",4,just as nothing authority
1427,male,groupA,masters,15,score;probably;eat;soon,0,"['score', 'probably', 'eat', 'soon']",4,score probably eat soon
1428,female,groupA,phd,15,southern;everyone;today;city,1,"['southern', 'everyone', 'today', 'city']",4,southern everyone today city
1429,male,groupA,masters,8,visit;worry;nothing;guess,0,"['visit', 'worry', 'nothing', 'guess']",4,visit worry nothing guess
1430,female,groupA,phd,3,father;her;customer;learn,1,"['father', 'her', 'customer', 'learn']",4,father her customer learn
1431,female,groupB,masters,0,today;generation;question;clear,1,"['today', 'generation', 'question', 'clear']",4,today generation question clear
